access_time,failed_logins,file_changes,data_exfiltrated,unusual_access_pattern,label
2025-01-22 04:54:03.561400,2,18,6.17,0,0
2025-01-26 12:22:03.561400,0,44,3.24,1,1
2024-10-13 08:32:03.561400,1,14,6.0,0,0
2024-10-05 23:56:03.561400,2,43,3.79,0,1
2024-10-11 13:09:03.561400,2,48,0.72,0,1
2024-11-30 09:08:03.561400,1,34,3.24,1,1
2024-12-30 11:00:03.561400,4,38,16.7,0,1
2024-10-17 09:56:03.561400,1,1,7.03,0,0
2025-01-04 13:06:03.561400,4,33,1.78,0,0
2024-11-13 17:15:03.561400,1,24,14.42,1,1
2024-12-19 03:37:03.561400,2,37,7.55,0,0
2025-01-22 18:11:03.561400,1,3,2.27,0,0
2024-08-06 15:43:03.561400,1,15,4.63,0,0
2024-08-26 13:16:03.561400,1,31,2.78,0,0
2024-11-04 23:33:03.561400,4,14,0.51,0,0
2024-10-15 04:31:03.561400,2,41,8.2,0,1
2024-11-26 20:11:03.561400,1,13,1.06,0,0
2025-01-28 00:57:03.561400,0,40,3.06,0,0
2024-11-21 23:04:03.561400,2,14,6.06,1,1
2024-12-09 23:07:03.561400,4,6,13.46,0,1
2024-10-21 05:50:03.561400,0,6,0.32,0,0
2024-12-04 15:47:03.561400,1,7,2.5,0,0
2024-10-06 05:42:03.561400,1,18,4.77,0,0
2024-12-13 22:08:03.561400,2,17,7.55,0,0
2024-11-28 01:39:03.561400,2,16,12.69,0,1
2024-08-12 18:29:03.561400,1,17,0.0,0,0
2024-10-05 11:17:03.561400,1,18,4.94,1,1
2024-12-16 02:23:03.561400,6,39,0.03,1,1
2024-10-01 06:56:03.561400,1,12,7.74,0,0
2024-08-09 09:40:03.561400,1,10,0.81,1,1
2024-08-04 16:05:03.561400,3,6,11.25,0,1
2025-01-13 23:15:03.561400,0,26,0.84,0,0
2025-01-07 20:48:03.561400,1,36,7.23,1,1
2024-11-18 12:41:03.561400,1,4,1.71,1,1
2024-12-12 07:10:03.561400,4,7,4.07,1,1
2024-10-05 02:19:03.561400,1,9,4.69,0,0
2024-11-18 16:06:03.561400,1,36,1.16,0,0
2025-01-09 00:46:03.561400,3,25,1.77,1,1
2024-10-11 13:16:03.561400,0,14,0.57,0,0
2024-12-07 10:16:03.561400,5,15,0.03,0,0
2025-01-28 14:08:03.561400,1,28,1.37,0,0
2024-11-10 22:47:03.561400,4,27,3.63,0,0
2024-11-30 18:38:03.561400,2,9,6.25,0,0
2025-01-02 03:59:03.561400,3,39,7.89,0,0
2024-10-19 17:48:03.561400,3,3,0.36,1,1
2024-09-02 11:02:03.561400,3,45,1.59,0,1
2024-09-05 13:35:03.561400,1,39,7.35,0,0
2024-09-24 03:59:03.561400,1,13,3.28,0,0
2024-10-16 07:45:03.561400,1,43,1.01,0,1
2024-09-01 07:35:03.561400,2,32,2.49,0,0
2024-12-30 08:48:03.561400,3,17,1.57,0,0
2024-12-07 17:43:03.561400,1,11,0.26,0,0
2024-11-05 05:34:03.561400,1,9,7.21,0,0
2025-01-01 07:59:03.561400,3,20,1.72,1,1
2024-08-15 00:21:03.561400,3,32,14.51,0,1
2024-10-01 21:14:03.561400,3,13,10.95,1,1
2024-08-06 12:54:03.561400,0,8,6.3,0,0
2024-10-05 21:09:03.561400,4,25,1.98,0,0
2024-11-23 20:04:03.561400,1,14,1.64,0,0
2024-11-13 08:06:03.561400,2,20,3.22,0,0
2024-12-07 02:40:03.561400,5,21,2.19,1,1
2024-08-14 21:14:03.561400,0,45,11.57,0,1
2024-12-20 10:10:03.561400,3,40,0.66,0,0
2024-12-28 15:20:03.561400,2,42,6.45,1,1
2024-12-13 01:14:03.561400,4,4,4.72,1,1
2024-10-14 09:36:03.561400,3,43,8.21,1,1
2024-10-22 22:21:03.561400,2,15,3.91,0,0
2024-09-16 21:24:03.561400,0,34,4.97,0,0
2024-09-18 12:17:03.561400,3,4,16.45,0,1
2024-09-22 08:14:03.561400,1,25,0.48,0,0
2024-11-09 11:12:03.561400,1,25,0.55,0,0
2024-08-27 09:50:03.561400,4,4,2.5,0,0
2025-01-19 19:56:03.561400,2,49,3.2,0,1
2024-10-27 03:49:03.561400,3,35,1.11,0,0
2024-10-17 23:45:03.561400,0,23,0.43,0,0
2024-08-27 21:48:03.561400,3,14,0.11,1,1
2024-08-28 03:57:03.561400,0,29,7.23,0,0
2024-09-14 05:46:03.561400,3,4,3.32,1,1
2024-10-17 18:54:03.561400,3,39,9.27,1,1
2024-12-09 05:39:03.561400,3,47,2.24,0,1
2024-08-24 15:37:03.561400,6,21,6.08,0,1
2024-11-15 17:30:03.561400,2,32,3.35,0,0
2025-01-10 12:36:03.561400,5,4,4.73,1,1
2025-01-11 14:41:03.561400,4,31,2.31,0,0
2024-12-01 13:46:03.561400,2,49,0.42,0,1
2025-01-27 22:21:03.561400,3,47,14.72,0,1
2024-10-03 12:08:03.561400,3,22,9.04,0,0
2024-10-27 21:10:03.561400,2,9,1.87,1,1
2024-09-14 22:39:03.561400,2,35,15.93,1,1
2024-11-24 06:55:03.561400,1,49,1.79,0,1
2024-10-04 06:37:03.561400,1,16,2.93,0,0
2024-10-09 02:28:03.561400,2,26,7.04,0,0
2024-09-03 10:14:03.561400,1,44,1.85,1,1
2024-12-07 00:04:03.561400,3,7,1.96,0,0
2024-09-11 11:10:03.561400,0,39,2.64,1,1
2024-10-19 22:53:03.561400,1,43,3.16,0,1
2024-10-22 14:30:03.561400,2,49,0.66,0,1
2025-01-26 09:20:03.561400,3,5,0.09,0,0
2024-08-08 07:08:03.561400,0,6,12.58,0,1
2024-12-12 15:09:03.561400,1,25,2.18,1,1
2024-08-19 01:52:03.561400,3,16,0.54,0,0
2024-09-08 21:18:03.561400,0,36,7.12,1,1
2024-09-04 21:01:03.561400,2,22,1.75,1,1
2025-01-05 09:50:03.561400,2,26,1.0,1,1
2025-01-17 17:40:03.561400,1,39,16.43,0,1
2025-01-18 04:45:03.561400,2,18,12.66,0,1
2024-12-21 15:02:03.561400,2,26,0.56,0,0
2024-11-18 21:08:03.561400,3,24,11.48,1,1
2024-10-03 17:28:03.561400,4,39,11.08,0,1
2024-12-23 23:39:03.561400,0,24,5.03,0,0
2024-10-25 23:28:03.561400,0,20,3.77,1,1
2025-01-02 14:30:03.561400,2,24,1.23,0,0
2024-08-24 13:57:03.561400,1,6,0.65,0,0
2025-01-20 06:47:03.561400,2,34,4.66,0,0
2024-12-30 02:08:03.561400,1,5,8.63,1,1
2024-09-07 08:08:03.561400,1,39,5.83,0,0
2024-10-19 19:40:03.561400,2,49,1.0,1,1
2024-12-17 13:14:03.561400,4,14,1.71,0,0
2024-11-12 15:27:03.561400,2,23,3.95,1,1
2024-12-31 08:06:03.561400,1,48,4.9,0,1
2024-08-22 16:35:03.561400,0,3,0.37,0,0
2024-12-16 12:45:03.561400,0,6,4.76,1,1
2024-11-07 01:54:03.561400,1,29,6.67,0,0
2025-01-21 12:54:03.561400,3,16,1.0,0,0
2024-08-09 14:57:03.561400,2,37,1.41,0,0
2024-09-02 06:11:03.561400,3,29,1.5,0,0
2024-08-14 18:24:03.561400,1,44,14.05,0,1
2024-11-22 09:13:03.561400,2,38,2.61,0,0
2024-11-25 14:56:03.561400,1,8,3.78,0,0
2024-08-26 17:28:03.561400,2,18,6.44,0,0
2024-09-20 11:13:03.561400,4,12,2.32,0,0
2024-10-20 20:27:03.561400,4,46,0.56,1,1
2024-11-15 01:00:03.561400,3,48,5.31,0,1
2024-10-08 02:01:03.561400,5,36,5.5,0,0
2025-01-24 21:02:03.561400,0,18,1.51,0,0
2024-08-17 16:18:03.561400,2,5,0.18,0,0
2024-11-11 04:02:03.561400,1,11,5.47,1,1
2024-11-24 16:41:03.561400,1,14,6.08,0,0
2024-10-05 18:30:03.561400,1,46,0.13,0,1
2024-12-14 12:12:03.561400,2,2,5.91,0,0
2024-09-21 17:22:03.561400,1,3,13.98,0,1
2024-11-18 03:50:03.561400,2,36,0.98,0,0
2024-11-07 02:44:03.561400,4,37,3.68,0,0
2024-11-10 19:10:03.561400,5,5,5.97,0,0
2024-11-17 22:08:03.561400,2,48,1.31,0,1
2025-01-08 16:58:03.561400,0,27,6.96,0,0
2024-11-07 17:32:03.561400,4,7,10.13,0,1
2024-11-07 08:10:03.561400,3,30,8.42,0,0
2025-01-24 23:36:03.561400,1,20,1.5,0,0
2025-01-28 23:45:03.561400,2,44,8.15,0,1
2024-09-28 11:52:03.561400,2,28,2.67,0,0
2024-11-08 11:06:03.561400,3,14,1.55,0,0
2024-09-29 01:22:03.561400,3,48,0.92,0,1
2024-12-03 18:43:03.561400,4,23,11.98,0,1
2024-09-26 15:48:03.561400,2,20,2.78,0,0
2024-11-03 10:09:03.561400,2,48,10.04,1,1
2025-01-20 05:28:03.561400,7,22,0.87,1,1
2024-09-10 17:32:03.561400,1,30,7.28,0,0
2024-09-20 21:17:03.561400,5,33,0.58,0,0
2024-10-18 04:20:03.561400,0,27,0.09,0,0
2024-11-03 09:41:03.561400,3,31,26.54,1,1
2024-08-23 14:09:03.561400,0,21,0.38,1,1
2024-08-24 11:20:03.561400,1,2,3.1,0,0
2024-12-16 05:44:03.561400,1,8,10.53,0,1
2024-08-09 19:02:03.561400,5,5,8.56,0,0
2024-09-29 02:50:03.561400,2,0,3.19,0,0
2024-12-24 19:19:03.561400,1,21,4.72,0,0
2024-11-15 07:23:03.561400,0,3,4.97,0,0
2024-09-13 14:28:03.561400,2,44,0.58,1,1
2024-12-24 13:37:03.561400,1,7,1.68,0,0
2024-12-10 12:47:03.561400,2,36,1.79,0,0
2024-08-11 03:00:03.561400,0,41,2.38,0,1
2025-01-21 04:15:03.561400,4,18,1.6,1,1
2024-11-06 23:37:03.561400,2,43,1.45,0,1
2024-11-03 01:44:03.561400,3,0,2.19,0,0
2024-09-26 12:41:03.561400,1,40,2.38,0,0
2024-12-15 11:56:03.561400,1,23,3.34,0,0
2024-10-27 04:07:03.561400,3,47,0.95,0,1
2024-09-22 20:02:03.561400,2,16,7.76,0,0
2024-12-15 22:35:03.561400,1,31,9.85,0,0
2024-08-28 14:27:03.561400,2,49,1.43,0,1
2025-01-01 23:46:03.561400,3,13,0.66,0,0
2024-09-27 23:38:03.561400,1,16,6.41,0,0
2025-01-18 02:56:03.561400,1,31,12.9,0,1
2024-12-13 22:12:03.561400,3,32,0.18,0,0
2025-01-20 05:09:03.561400,2,29,0.07,0,0
2024-09-23 22:09:03.561400,5,46,1.01,0,1
2024-12-12 23:55:03.561400,2,33,5.77,0,0
2025-01-30 00:50:03.561400,3,27,16.73,0,1
2025-01-01 00:01:03.561400,0,23,6.94,0,0
2024-09-28 16:43:03.561400,2,13,4.26,0,0
2025-01-01 21:06:03.561400,1,33,6.03,0,0
2025-01-14 20:20:03.561400,3,46,1.31,0,1
2024-09-29 23:47:03.561400,4,0,5.83,1,1
2025-01-26 01:20:03.561400,3,21,1.94,0,0
2025-01-30 05:09:03.561400,3,32,1.26,0,0
2024-11-21 00:13:03.561400,0,43,1.35,1,1
2024-11-24 07:22:03.561400,1,46,5.51,0,1
2024-08-09 01:23:03.561400,1,17,7.29,0,0
2024-08-30 10:24:03.561400,1,46,4.36,0,1
2024-08-27 15:02:03.561400,4,38,0.33,0,0
2024-10-17 05:29:03.561400,2,11,0.19,0,0
2024-12-03 09:53:03.561400,0,9,1.22,0,0
2024-11-28 21:51:03.561400,4,1,1.69,0,0
2024-12-30 14:48:03.561400,2,1,2.59,1,1
2024-08-20 16:27:03.561400,2,5,0.4,0,0
2025-01-22 13:00:03.561400,4,19,6.46,0,0
2024-12-12 09:40:03.561400,3,37,6.22,0,0
2024-11-19 00:31:03.561400,2,27,2.13,0,0
2024-09-20 12:34:03.561400,2,41,4.14,0,1
2025-01-14 04:03:03.561400,1,2,0.53,0,0
2024-10-20 06:39:03.561400,2,47,2.68,1,1
2024-11-04 01:41:03.561400,3,36,9.74,1,1
2024-10-12 14:17:03.561400,5,36,5.4,0,0
2024-12-01 09:39:03.561400,5,41,0.55,0,1
2024-11-12 23:03:03.561400,1,24,9.41,0,0
2024-10-29 07:49:03.561400,1,22,5.71,0,0
2024-11-18 00:32:03.561400,0,12,3.02,0,0
2024-10-20 07:19:03.561400,2,23,5.89,0,0
2024-10-15 08:18:03.561400,1,2,0.95,0,0
2024-09-30 06:50:03.561400,2,49,4.0,0,1
2025-01-23 16:02:03.561400,1,37,4.81,0,0
2024-09-21 18:35:03.561400,0,27,13.14,0,1
2024-11-01 04:20:03.561400,4,25,0.35,0,0
2024-09-19 14:36:03.561400,2,19,2.35,1,1
2025-01-19 04:33:03.561400,1,26,13.81,0,1
2025-01-03 19:11:03.561400,2,0,1.22,0,0
2025-01-27 14:16:03.561400,1,9,8.39,0,0
2024-09-03 12:23:03.561400,1,9,0.01,0,0
2024-12-17 07:05:03.561400,2,0,0.13,0,0
2025-01-21 13:01:03.561400,3,31,1.98,0,0
2024-09-07 10:09:03.561400,1,31,7.32,0,0
2024-11-15 01:46:03.561400,2,42,0.55,0,1
2024-08-11 04:51:03.561400,3,26,2.41,0,0
2024-12-15 17:01:03.561400,1,12,0.7,0,0
2024-09-01 14:27:03.561400,1,16,1.27,0,0
2024-11-17 12:42:03.561400,0,27,3.5,0,0
2024-08-28 13:58:03.561400,2,24,1.92,0,0
2024-09-28 20:33:03.561400,0,49,1.19,0,1
2024-08-19 06:01:03.561400,2,35,2.5,0,0
2025-01-13 22:24:03.561400,0,46,6.04,0,1
2024-10-02 06:23:03.561400,2,1,0.64,0,0
2024-08-15 12:45:03.561400,2,31,3.27,0,0
2024-08-25 19:56:03.561400,7,31,1.61,1,1
2025-01-17 07:23:03.561400,2,5,2.38,0,0
2024-08-21 23:01:03.561400,3,30,8.62,0,0
2024-11-26 00:24:03.561400,3,8,13.28,0,1
2024-09-18 04:32:03.561400,1,42,1.39,1,1
2024-10-21 13:15:03.561400,2,15,4.97,0,0
2024-12-16 13:24:03.561400,1,24,5.65,0,0
2024-09-24 08:15:03.561400,1,39,9.24,0,0
2024-09-06 02:19:03.561400,1,27,11.47,0,1
2024-11-06 07:15:03.561400,1,16,3.16,0,0
2024-12-27 21:46:03.561400,5,30,20.25,0,1
2024-09-08 12:44:03.561400,3,22,17.67,0,1
2024-08-07 06:07:03.561400,0,30,3.53,0,0
2024-09-07 12:17:03.561400,1,25,3.9,0,0
2024-08-14 10:34:03.561400,0,3,5.51,1,1
2024-10-10 02:06:03.561400,2,38,2.34,0,0
2024-09-20 17:56:03.561400,2,42,5.42,0,1
2024-10-16 09:43:03.561400,1,42,3.61,0,1
2024-10-08 12:40:03.561400,3,42,0.18,0,1
2024-09-08 16:18:03.561400,2,14,9.58,0,0
2024-08-28 13:59:03.561400,2,36,14.1,0,1
2024-11-16 09:41:03.561400,1,37,0.13,0,0
2024-10-03 02:11:03.561400,1,22,7.79,0,0
2024-11-21 23:58:03.561400,0,4,2.44,0,0
2024-10-05 14:49:03.561400,4,40,4.41,0,0
2024-09-29 16:51:03.561400,2,42,3.47,0,1
2024-08-21 14:29:03.561400,2,24,4.01,1,1
2025-01-14 21:09:03.561400,1,29,3.42,1,1
2024-10-09 08:38:03.561400,4,25,9.6,1,1
2024-10-08 19:13:03.561400,2,2,5.75,0,0
2025-01-28 09:28:03.561400,4,3,2.66,1,1
2024-08-09 15:38:03.561400,0,46,5.83,0,1
2024-09-21 19:24:03.561400,3,17,16.77,1,1
2025-01-12 04:17:03.561400,4,36,0.42,0,0
2024-09-11 05:08:03.561400,3,10,2.46,0,0
2024-11-05 13:11:03.561400,6,10,10.22,0,1
2024-12-21 13:57:03.561400,1,35,6.72,1,1
2024-09-06 05:59:03.561400,3,15,13.66,0,1
2024-12-06 07:28:03.561400,1,42,0.2,1,1
2024-11-01 19:19:03.561400,2,24,9.93,0,0
2025-01-06 23:05:03.561400,2,0,7.85,0,0
2024-08-08 07:59:03.561400,0,25,8.44,0,0
2025-01-15 23:12:03.561400,4,44,4.55,0,1
2024-08-09 13:36:03.561400,1,29,0.27,0,0
2024-09-06 07:20:03.561400,3,5,3.87,1,1
2024-12-31 12:01:03.561400,0,26,2.62,1,1
2024-10-31 19:36:03.561400,3,18,3.74,0,0
2025-01-12 22:05:03.561400,3,37,6.74,1,1
2024-09-28 16:11:03.561400,2,44,4.53,0,1
2025-01-20 12:24:03.561400,1,42,1.73,0,1
2024-11-15 00:23:03.561400,0,18,4.58,0,0
2024-10-03 04:10:03.561400,2,38,0.43,0,0
2025-01-16 06:15:03.561400,2,43,0.03,0,1
2024-10-16 18:18:03.561400,5,31,2.57,0,0
2024-11-08 10:07:03.561400,4,47,7.08,0,1
2024-11-08 05:05:03.561400,3,0,8.65,0,0
2024-09-13 09:19:03.561400,0,24,3.99,0,0
2025-01-16 21:05:03.561400,4,46,10.13,0,1
2025-01-20 14:41:03.561400,0,12,0.67,0,0
2025-01-15 03:12:03.561400,1,9,16.64,0,1
2024-12-10 01:01:03.561400,2,17,12.74,0,1
2025-01-20 00:58:03.561400,2,35,4.57,0,0
2024-11-15 21:20:03.561400,1,21,0.3,0,0
2024-12-03 08:56:03.561400,3,5,3.03,1,1
2024-12-31 20:35:03.561400,2,26,0.99,0,0
2024-12-03 06:49:03.561400,1,7,4.95,0,0
2024-12-16 00:26:03.561400,4,23,1.05,0,0
2025-01-25 16:47:03.561400,6,19,3.29,0,1
2024-09-26 05:11:03.561400,6,21,1.15,0,1
2024-10-03 03:24:03.561400,1,8,1.0,0,0
2024-08-05 20:40:03.561400,3,39,1.42,0,0
2024-10-19 16:12:03.561400,3,49,0.15,0,1
2024-12-01 18:22:03.561400,4,38,6.3,0,0
2024-08-16 10:06:03.561400,1,18,1.83,0,0
2024-09-10 05:40:03.561400,3,49,5.99,0,1
2024-11-19 13:11:03.561400,2,0,5.3,0,0
2024-11-21 06:22:03.561400,3,10,0.34,1,1
2024-12-04 16:27:03.561400,6,40,1.87,0,1
2025-01-10 22:39:03.561400,1,41,4.18,1,1
2024-09-12 14:41:03.561400,1,9,12.53,0,1
2025-01-11 09:04:03.561400,1,0,2.57,0,0
2024-10-26 00:45:03.561400,2,26,3.51,0,0
2024-11-12 17:28:03.561400,7,16,6.93,1,1
2024-12-17 20:44:03.561400,2,43,8.13,0,1
2024-10-03 07:51:03.561400,2,43,12.84,0,1
2024-10-02 06:44:03.561400,3,16,3.44,0,0
2024-09-17 04:59:03.561400,1,38,1.08,0,0
2024-08-31 18:31:03.561400,2,42,7.23,0,1
2024-09-22 08:16:03.561400,1,1,0.67,0,0
2024-12-11 07:15:03.561400,2,47,2.71,0,1
2024-11-11 23:31:03.561400,2,22,4.95,0,0
2024-12-12 04:11:03.561400,2,40,5.89,0,0
2024-11-23 08:18:03.561400,2,9,6.6,1,1
2025-01-23 08:47:03.561400,1,41,1.08,0,1
2024-09-26 12:46:03.561400,1,29,19.99,0,1
2024-09-05 11:26:03.561400,3,34,0.98,0,0
2025-01-30 22:23:03.561400,2,24,0.51,0,0
2024-12-30 00:15:03.561400,5,16,5.45,1,1
2024-09-15 06:02:03.561400,2,45,12.04,0,1
2024-10-02 04:22:03.561400,2,18,4.1,0,0
2024-10-09 03:59:03.561400,2,17,4.53,0,0
2025-01-24 10:31:03.561400,1,17,3.87,1,1
2024-12-02 22:28:03.561400,2,45,0.22,0,1
2025-01-24 03:54:03.561400,1,34,5.72,0,0
2025-01-11 09:22:03.561400,3,9,2.22,1,1
2024-10-13 00:56:03.561400,2,22,13.72,0,1
2024-11-06 19:54:03.561400,1,44,1.03,0,1
2025-01-20 05:41:03.561400,0,21,1.8,0,0
2025-01-04 23:42:03.561400,2,43,3.51,1,1
2024-12-31 05:20:03.561400,3,8,3.24,0,0
2024-12-22 22:29:03.561400,0,31,2.56,1,1
2024-12-07 11:51:03.561400,1,25,1.89,0,0
2024-12-28 09:16:03.561400,0,28,0.8,0,0
2024-11-12 05:32:03.561400,1,41,8.6,0,1
2024-08-05 11:11:03.561400,2,18,2.98,0,0
2024-08-25 19:36:03.561400,5,47,4.25,1,1
2025-01-24 20:42:03.561400,1,28,3.95,0,0
2024-10-01 16:51:03.561400,3,34,4.28,0,0
2024-09-19 05:16:03.561400,0,11,6.1,0,0
2025-01-10 22:03:03.561400,3,7,4.96,0,0
2024-11-17 21:03:03.561400,1,24,1.6,0,0
2024-10-04 20:27:03.561400,2,26,4.03,0,0
2025-01-18 18:41:03.561400,1,46,1.4,0,1
2024-12-15 15:36:03.561400,3,42,4.44,0,1
2025-01-17 18:37:03.561400,2,44,2.83,0,1
2025-01-10 15:44:03.561400,2,5,0.2,0,0
2024-09-24 09:34:03.561400,1,12,6.62,0,0
2024-08-05 18:18:03.561400,2,10,1.61,0,0
2024-08-25 16:18:03.561400,2,37,12.64,1,1
2024-10-10 17:52:03.561400,2,5,1.65,1,1
2024-12-01 20:31:03.561400,1,4,28.45,0,1
2024-12-27 04:39:03.561400,1,6,3.11,0,0
2024-10-12 20:41:03.561400,1,18,0.13,0,0
2025-01-03 04:57:03.561400,1,42,0.4,0,1
2025-01-30 16:18:03.561400,3,5,0.43,0,0
2024-10-25 19:05:03.561400,1,24,0.29,0,0
2024-11-26 15:24:03.561400,2,8,1.56,0,0
2024-11-18 04:36:03.561400,0,19,1.96,1,1
2025-01-23 10:37:03.561400,2,24,0.59,0,0
2024-10-06 22:09:03.561400,1,49,2.88,0,1
2024-12-25 02:05:03.561400,3,7,2.27,0,0
2024-09-13 12:49:03.561400,1,49,5.06,0,1
2024-10-03 06:18:03.561400,4,36,1.09,0,0
2024-11-28 18:02:03.561400,2,37,12.27,0,1
2025-01-10 16:29:03.561400,6,1,3.63,0,1
2025-01-17 22:16:03.561400,6,21,4.89,0,1
2024-08-15 13:14:03.561400,3,35,0.2,0,0
2024-08-24 12:56:03.561400,1,3,4.09,0,0
2024-08-10 21:35:03.561400,0,47,2.3,1,1
2024-11-30 02:44:03.561400,2,0,12.9,1,1
2024-10-27 13:41:03.561400,2,47,10.84,0,1
2024-09-28 22:03:03.561400,2,32,5.08,1,1
2024-10-06 06:42:03.561400,2,23,7.3,0,0
2024-12-28 15:58:03.561400,2,48,5.17,0,1
2024-12-26 10:55:03.561400,2,4,0.09,0,0
2024-10-31 03:44:03.561400,0,47,6.07,1,1
2024-11-24 09:30:03.561400,0,34,0.97,1,1
2025-01-20 16:13:03.561400,3,41,5.74,0,1
2024-10-16 20:11:03.561400,4,49,0.05,0,1
2024-11-22 06:09:03.561400,3,49,1.86,0,1
2024-10-17 22:51:03.561400,1,25,3.64,0,0
2025-01-01 20:06:03.561400,1,48,2.03,0,1
2024-09-01 13:20:03.561400,2,42,5.92,1,1
2024-09-30 20:31:03.561400,0,40,3.7,0,0
2024-10-10 13:07:03.561400,1,42,16.05,0,1
2024-12-13 12:13:03.561400,10,25,2.21,0,1
2024-11-06 16:30:03.561400,3,40,6.4,0,0
2024-11-15 11:41:03.561400,2,48,9.03,0,1
2024-10-18 03:38:03.561400,1,4,1.46,0,0
2025-01-10 09:37:03.561400,2,43,7.01,0,1
2024-09-05 18:31:03.561400,0,17,2.5,0,0
2024-08-09 07:33:03.561400,2,24,0.69,0,0
2024-09-06 23:36:03.561400,2,47,0.02,0,1
2024-11-22 12:02:03.561400,5,40,6.81,0,0
2025-01-23 18:26:03.561400,0,39,1.03,0,0
2024-08-29 17:11:03.561400,5,37,0.26,0,0
2024-10-06 13:54:03.561400,6,48,3.44,0,1
2024-11-17 22:24:03.561400,2,45,2.13,1,1
2024-08-27 09:25:03.561400,3,20,5.89,1,1
2024-09-15 08:39:03.561400,1,23,0.57,0,0
2024-09-27 23:48:03.561400,4,27,0.71,0,0
2024-08-17 01:22:03.561400,3,45,2.59,0,1
2025-01-10 07:30:03.561400,0,3,3.67,0,0
2024-08-28 23:20:03.561400,4,7,8.69,0,0
2024-08-29 09:37:03.561400,2,48,4.4,0,1
2024-11-18 04:01:03.561400,3,32,11.64,0,1
2024-11-13 11:31:03.561400,1,2,1.23,0,0
2025-01-31 01:54:03.561400,3,48,4.53,0,1
2024-11-13 10:04:03.561400,0,19,5.32,0,0
2024-10-22 12:45:03.561400,2,34,6.47,0,0
2024-11-04 03:03:03.561400,1,38,22.39,0,1
2024-08-14 15:38:03.561400,3,42,3.16,0,1
2024-08-23 08:46:03.561400,2,46,2.3,1,1
2024-10-23 10:39:03.561400,3,6,9.56,0,0
2024-10-09 23:15:03.561400,3,26,0.97,0,0
2024-11-14 06:17:03.561400,1,4,0.19,0,0
2024-09-23 15:00:03.561400,5,48,2.93,0,1
2024-12-18 10:34:03.561400,1,36,1.42,1,1
2024-12-02 02:00:03.561400,1,0,2.53,0,0
2024-11-20 21:18:03.561400,1,21,21.37,0,1
2024-12-16 10:18:03.561400,2,6,2.14,0,0
2024-08-12 07:55:03.561400,0,48,6.15,0,1
2024-12-12 00:29:03.561400,1,7,1.44,1,1
2024-09-12 21:34:03.561400,3,43,1.81,0,1
2024-10-14 04:59:03.561400,2,29,1.39,1,1
2024-10-11 04:42:03.561400,2,27,4.25,0,0
2024-12-03 05:09:03.561400,2,25,1.28,0,0
2024-11-23 04:06:03.561400,3,33,6.34,1,1
2024-08-26 11:33:03.561400,2,48,5.7,0,1
2024-08-16 15:41:03.561400,0,31,2.73,0,0
2024-11-23 14:38:03.561400,2,21,0.13,0,0
2025-01-31 02:22:03.561400,5,19,0.11,0,0
2024-10-01 08:29:03.561400,4,13,3.81,0,0
2024-08-04 17:15:03.561400,3,22,9.14,0,0
2025-01-03 06:12:03.561400,2,2,4.57,0,0
2024-09-05 00:01:03.561400,1,18,2.86,0,0
2024-08-12 11:34:03.561400,1,13,10.69,0,1
2024-11-12 12:26:03.561400,0,39,1.1,1,1
2024-08-20 01:35:03.561400,2,38,2.23,0,0
2024-09-05 07:20:03.561400,2,36,4.17,0,0
2025-01-28 06:29:03.561400,2,34,1.72,0,0
2025-01-12 12:21:03.561400,1,0,30.4,0,1
2024-08-08 12:32:03.561400,2,18,3.01,0,0
2024-09-29 13:45:03.561400,2,14,0.27,0,0
2024-10-12 13:20:03.561400,1,24,0.97,0,0
2024-08-10 18:46:03.561400,4,0,3.8,0,0
2024-08-05 12:24:03.561400,4,30,3.99,0,0
2025-01-05 16:21:03.561400,1,36,20.72,0,1
2024-11-15 07:04:03.561400,4,42,4.58,1,1
2024-10-31 22:07:03.561400,3,45,5.49,0,1
2024-09-24 23:54:03.561400,0,21,1.2,0,0
2024-11-09 15:58:03.561400,0,49,0.57,0,1
2024-09-08 11:20:03.561400,6,19,4.61,0,1
2025-01-27 10:45:03.561400,3,40,10.01,0,1
2024-11-10 15:07:03.561400,1,46,4.43,0,1
2024-09-17 20:50:03.561400,2,42,2.92,0,1
2025-01-27 05:10:03.561400,4,4,4.32,1,1
2024-10-20 13:33:03.561400,2,14,3.16,1,1
2024-10-10 10:09:03.561400,5,1,0.77,0,0
2024-09-22 00:07:03.561400,1,11,6.76,0,0
2024-10-11 08:44:03.561400,4,6,3.81,0,0
2024-10-08 16:33:03.561400,0,1,2.55,0,0
2024-12-30 23:56:03.561400,2,7,4.1,0,0
2024-11-11 23:19:03.561400,2,8,1.38,1,1
2025-01-23 17:44:03.561400,1,26,2.79,0,0
2025-01-20 15:18:03.561400,1,27,4.87,1,1
2024-08-10 15:52:03.561400,2,36,1.28,0,0
2025-01-20 10:07:03.561400,2,14,6.91,0,0
2024-12-23 02:23:03.561400,3,18,3.68,0,0
2025-01-14 11:43:03.561400,0,29,9.89,0,0
2025-01-26 01:08:03.561400,2,12,9.39,0,0
2025-01-29 02:26:03.561400,1,44,3.41,1,1
2024-12-16 09:33:03.561400,1,5,1.09,0,0
2024-09-07 07:50:03.561400,4,29,6.67,0,0
2024-10-26 18:08:03.561400,0,0,2.71,0,0
